tick,agent_id,x,y,active_agents,messages_sent
128,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
129,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
129,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
129,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
129,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
130,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
130,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
130,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
130,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
131,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
